table_id,geography,category,item,sex,age_group,metric_type,value,source_file
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Females,,moe,4.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Females,,moe,3.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Females,,moe,1.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Females,,moe,4.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Females,,moe,4.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Persons,,moe,3.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Persons,,moe,2.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Persons,,moe,1.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Persons,,moe,3.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Persons,,moe,3.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High,Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Males,,moe,9.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Males,,moe,8.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Males,,moe,5.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Males,,moe,7.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Males,,moe,7.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Females,,moe,3.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Females,,moe,3.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Females,,moe,3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Females,,moe,3.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Females,,moe,5.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Persons,,moe,3.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Persons,,moe,4.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Persons,,moe,2.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Persons,,moe,2.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Persons,,moe,4.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Very high,Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Males,,moe,0.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Males,,moe,0.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Males,,moe,0.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Males,,moe,1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Males,,moe,1.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Females,,moe,1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Females,,moe,0.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Females,,moe,0.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Females,,moe,1.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Females,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Persons,,moe,0.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Persons,,moe,0.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Persons,,moe,0.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Persons,,moe,0.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Persons,,moe,0.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Low/Moderate,Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Males,,moe,4.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Males,,moe,4.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Males,,moe,3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Males,,moe,4.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Males,,moe,3.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Females,,moe,4.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Females,,moe,2.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Females,,moe,1.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Females,,moe,3.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Females,,moe,3.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Persons,,moe,3.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Persons,,moe,2.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Persons,,moe,1.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Persons,,moe,2.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Persons,,moe,2.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),High/Very high,Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Males,,moe,1.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Males,,moe,0.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Males,,moe,0.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Males,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Males,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Females,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Females,,moe,0.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Females,,moe,0.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Females,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Females,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Persons,,moe,0.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Persons,,moe,0.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Persons,,moe,0.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Persons,,moe,0.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Persons,,moe,0.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Level of psychological distress(h),Total(i),Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Males,,moe,4.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Males,,moe,3.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Males,,moe,2.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Males,,moe,4.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Males,,moe,1.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Females,,moe,3.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Females,,moe,3.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Females,,moe,1.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Females,,moe,3.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Females,,moe,3.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Persons,,moe,2.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Persons,,moe,2.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Persons,,moe,1.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Persons,,moe,2.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Persons,,moe,1.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Thoughts,Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Males,,moe,6.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Males,,moe,6.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Males,,moe,4.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Males,,moe,7.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Males,,moe,5.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Females,,moe,5.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Females,,moe,5.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Females,,moe,3.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Females,,moe,5.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Females,,moe,5.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Persons,,moe,3.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Persons,,moe,3.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Persons,,moe,2.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Persons,,moe,3.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Persons,,moe,4.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Plans,Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Males,,moe,9.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Males,,moe,5.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Males,,moe,3.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Males,,moe,8.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Males,,moe,7.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Females,,moe,5.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Females,,moe,6.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Females,,moe,2.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Females,,moe,5.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Females,,moe,5.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Persons,,moe,5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Persons,,moe,4.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Persons,,moe,2.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Persons,,moe,4.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Persons,,moe,4.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Attempts,Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Males,,moe,4.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Males,,moe,3.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Males,,moe,2.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Males,,moe,4.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Males,,moe,1.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
